,d_error_np,g_error_np,fake_acc_np,real_acc_np,num_ex_np
0,1.589938759803772,0.4862886667251587,85.9375,81.25,32064
1,2.049582004547119,0.688734769821167,98.4375,6.25,64064
2,1.5579029321670532,0.43517568707466125,83.2971420288086,85.21571350097656,70000
3,1.9746530055999756,0.3605536222457886,100.0,73.4375,102064
4,1.9581434726715088,0.18866007030010223,100.0,98.4375,134064
5,1.6953096389770508,0.363743394613266,89.33714294433594,90.68000030517578,140000
6,2.274918556213379,0.1905183494091034,100.0,100.0,172064
7,2.5429015159606934,0.1835251748561859,100.0,100.0,204064
8,2.1259591579437256,0.2883954644203186,91.61000061035156,92.48857116699219,210000
9,2.5184974670410156,0.1850203275680542,100.0,98.4375,242064
10,2.3162341117858887,0.23066788911819458,98.4375,95.3125,274064
11,2.2425737380981445,0.28620821237564087,90.9085693359375,91.7557144165039,280000
12,3.6371078491210938,0.14361324906349182,100.0,98.4375,312064
13,1.5021438598632812,0.34330350160598755,71.875,100.0,344064
14,2.2756400108337402,0.2977522909641266,90.0057144165039,90.7171401977539,350000
15,2.5574522018432617,0.4014761447906494,100.0,59.375,382064
16,1.198854923248291,0.4210398197174072,43.75,100.0,414064
17,2.2928426265716553,0.30182021856307983,89.08714294433594,89.9142837524414,420000
18,2.988614320755005,0.31787824630737305,100.0,75.0,452064
19,2.8090503215789795,0.13800407946109772,100.0,98.4375,484064
20,2.4032094478607178,0.2829105257987976,89.65142822265625,90.4557113647461,490000
21,3.0146965980529785,0.07856209576129913,100.0,100.0,522064
22,2.868640661239624,0.1668677031993866,100.0,100.0,554064
23,2.472459316253662,0.29370278120040894,88.61856842041016,89.52714538574219,560000
24,2.5761799812316895,0.16990229487419128,100.0,98.4375,592064
25,3.5699915885925293,0.09946581721305847,100.0,100.0,624064
26,2.4399168491363525,0.28312814235687256,89.76285552978516,90.47856903076172,630000
27,2.841078996658325,0.1108606681227684,100.0,100.0,662064
28,0.7145936489105225,0.45459896326065063,53.125,100.0,694064
29,2.3903517723083496,0.3202758729457855,87.26000213623047,88.02143096923828,700000
